GSTRP_F,Altro,Altro,False,False,True

IEDZ,Altro,Altro,False,False,True

IHNUM,Altro,Altro,False,False,True

ISDZ,Altro,Altro,False,False,True

TPLNR,Altro,Altro,False,False,True

AUFNR,Altro,Altro,False,False,True

QMNUM,Altro,Altro,False,False,True

IS_ADMIN,Altro,Altro,False,False,True

LABELS,Altro,Altro,False,False,True

CAMPO,Altro,Altro,False,False,True

CURVA,Altro,Altro,False,False,True

NAME,Altro,Altro,False,False,True

FIRSTNAME,Altro,Altro,False,False,True

VORNR,Altro,Altro,False,False,True

SUP_ISTAT,Altro,Altro,False,False,True

SCENE_DATA,Altro,Altro,False,False,True

SERIAL_NUMBER,Altro,Altro,False,False,True

SRC_FIELD,Altro,Altro,False,False,True

COD,Codice,Altro,,False,False,True

COD_MISURA,Codice,Altro,,False,False,True

COD_STRADA,Codice,Altro,,False,False,True

COD_STRADA,Codice,Altro,,False,False,True

COD_TREE,Codice,Altro,,False,False,True

CPDA_SUB,Codice,Altro,,False,False,True

POD,Codice,Altro,,False,False,True

NUMAZIE,Codice,Altro,,False,False,True

SOGESID,Codice,Altro,,False,False,True

SUBCOD,Codice,Altro,,False,False,True

URCOD,Codice,Altro,,False,False,True

URGRP,Codice,Altro,,False,False,True

CODICE,Codice,Altro,,False,False,True

CODICE_,Codice,Altro,,False,False,True

COD_,Codice,Altro,,Codice,Altro,,False,False,True

D_FUNZIONE,Funzione,Altro,,False,False,True

SUB_FUNZIONE,Funzione,Altro,,False,False,True

AGGR_FUNZ,Funzione,Altro,,False,False,True

D_FUNZ_ORG_CON,Funzione,Altro,,False,False,True

AGGR_FUNC,Funzione,Altro,,False,False,True

BUSINESS_ID,ID,Altro,,False,False,True

EQFNR,ID,Altro,,False,False,True

GEWRK,ID,Altro,,False,False,True

OLD_ID,ID,Altro,,False,False,True

OLD_IDGIS,ID,Altro,,False,False,True

UID,ID,Altro,,False,False,True

UUID,ID,Altro,,False,False,True

UUID,ID,Altro,,False,False,True

PORTING_,ID,Altro,,False,False,True

ID_,ID,Altro,,False,False,True

IDGIS,ID,Altro,,False,False,True

GLOBALID,ID,Altro,,False,False,True

OBJECTID,ID,Altro,,False,False,True

ZIDCHIAMATA,ID,Altro,,False,False,True

COD,Recapiti,Altro,,False,False,True

COD_MISURA,Recapiti,Altro,,False,False,True

COD_STRADA,Recapiti,Altro,,False,False,True

COD_STRADA,Recapiti,Altro,,False,False,True

COD_TREE,Recapiti,Altro,,False,False,True

CPDA_SUB,Recapiti,Altro,,False,False,True

POD,Recapiti,Altro,,False,False,True

NUMAZIE,Recapiti,Altro,,False,False,True

SOGESID,Recapiti,Altro,,False,False,True

SUBCOD,Recapiti,Altro,,False,False,True

URCOD,Recapiti,Altro,,False,False,True

URGRP,Recapiti,Altro,,False,False,True

CODICE,Recapiti,Altro,,False,False,True

CODICE_,Recapiti,Altro,,False,False,True

COD_,Recapiti,Altro,,False,False,True

ALTEZZA,Altezza,Caratteristiche Fisiche,True,True,True

H_,Altezza,Caratteristiche Fisiche,True,True,True

ALT_CANALE,Altezza,Caratteristiche Fisiche,True,True,True

AREA_,Area,Caratteristiche Fisiche,True,True,True

D_AREA,Area,Caratteristiche Fisiche,True,True,True

ASSORB_,Assorbimento,Caratteristiche Fisiche,True,True,True

D_CLASSIFIC,Categoria,Caratteristiche Fisiche,True,True,True

D_CAT,Categoria,Caratteristiche Fisiche,True,True,True

D_GEST_PREC,Categoria,Caratteristiche Fisiche,True,True,True

CATEGORIA,Categoria,Caratteristiche Fisiche,True,True,True

CLORURO,Dati fisici,Caratteristiche Fisiche,True,True,True

COEF_PERDITA,Dati fisici,Caratteristiche Fisiche,True,True,True

D_COLORE,Dati fisici,Caratteristiche Fisiche,True,True,True

ALCALINITA,Dati fisici,Caratteristiche Fisiche,True,True,True

COEF_RIEMPIMENTO,Dati fisici,Caratteristiche Fisiche,True,True,True

AMMONIO,Dati fisici,Caratteristiche Fisiche,True,True,True

COLOR,Dati fisici,Caratteristiche Fisiche,True,True,True

ARBPL,Dati fisici,Caratteristiche Fisiche,True,True,True

CONC_CO2_ING,Dati fisici,Caratteristiche Fisiche,True,True,True

DIM_1,Dati fisici,Caratteristiche Fisiche,True,True,True

ARBPL_COD,Dati fisici,Caratteristiche Fisiche,True,True,True

CONC_CO2_USC,Dati fisici,Caratteristiche Fisiche,True,True,True

DIM_2,Dati fisici,Caratteristiche Fisiche,True,True,True

D_COND_METEO,Dati fisici,Caratteristiche Fisiche,True,True,True

ARSENICO,Dati fisici,Caratteristiche Fisiche,True,True,True

CONDUCIB,Dati fisici,Caratteristiche Fisiche,True,True,True

DIS_GEODETICO,Dati fisici,Caratteristiche Fisiche,True,True,True

DIS_MANOMETRICO,Dati fisici,Caratteristiche Fisiche,True,True,True

D_CORPO_RICET,Dati fisici,Caratteristiche Fisiche,True,True,True

BACINO,Dati fisici,Caratteristiche Fisiche,True,True,True

BACINO_DISTALE,Dati fisici,Caratteristiche Fisiche,True,True,True

CONV_COMUNE,Dati fisici,Caratteristiche Fisiche,True,True,True

BACINO_PROSS,Dati fisici,Caratteristiche Fisiche,True,True,True

COP_SERVIZIO,Dati fisici,Caratteristiche Fisiche,True,True,True

BACINO_RECET,Dati fisici,Caratteristiche Fisiche,True,True,True

CORSO_ACQUA,Dati fisici,Caratteristiche Fisiche,True,True,True

D_DISIDRAT,Dati fisici,Caratteristiche Fisiche,True,True,True

DUREZZA_TOT,Dati fisici,Caratteristiche Fisiche,True,True,True

CALCIO,Dati fisici,Caratteristiche Fisiche,True,True,True

D_FORATURA,Dati fisici,Caratteristiche Fisiche,True,True,True

D_FORMA,Dati fisici,Caratteristiche Fisiche,True,True,True

D_FORMA_PIANTA,Dati fisici,Caratteristiche Fisiche,True,True,True

D_ALLOGGIO,Dati fisici,Caratteristiche Fisiche,True,True,True

